"ProductDescription","AdmissionNo","LoanNo","TransactionDate","LedgerFolioNo","DisbursementAmount","OtherChargesDebitAmount","CollectedPrincipal","CollectedInterest","CollectedPenalInterest","CollectedIOD","CollectedOthers","BalancePrincipal","BalanceInterest","BalancePenalInterest","BalanceIOD","Charges","BranchId","PacsId"
"Normal KCC","1283","3,096","2023-12-08","13","35,300.00 ","0","0","0","0","0","0","35,300.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1327","3,097","2023-08-19","13","46,000.00 ","0","0","0","0","0","0","46,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1326","3,098","2023-08-19","13","46,000.00 ","0","0","0","0","0","0","46,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1328","3,099","2023-08-19","13","46,000.00 ","0","0","0","0","0","0","46,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1329","3,100","2023-08-19","14","46,000.00 ","0","0","0","0","0","0","46,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1510","3,101","2023-04-28","14","57,500.00 ","0","0","0","0","0","0","57,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1511","3,102","2023-04-28","14","57,500.00 ","0","0","0","0","0","0","57,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1533","3,103","2023-07-03","14","57,500.00 ","0","0","0","0","0","0","57,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1563","3,104","2023-07-11","14","38,000.00 ","0","0","0","0","0","0","38,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1665","3,106","2023-09-15","14","39,000.00 ","0","0","0","0","0","0","39,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1886","3,107","2024-03-07","14","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1655","3,108","2024-02-09","14","35,000.00 ","0","0","0","0","0","0","35,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1642","3,109","2023-11-27","14","57,500.00 ","0","0","0","0","0","0","57,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1198","3,114","2024-02-16","14","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1199","3,115","2024-02-16","14","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1780","3,118","2023-12-22","10","57,500.00 ","0","0","0","0","0","0","57,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1464","3,120","2023-10-18","10","45,900.00 ","0","0","0","0","0","0","45,900.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1633","3,121","2023-11-27","10","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1709","3,122","2023-12-22","10","44,000.00 ","0","0","0","0","0","0","44,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1755","3,124","2023-12-22","10","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1756","3,125","2024-01-18","10","57,500.00 ","0","0","0","0","0","0","57,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1757","3,126","2024-01-18","10","57,500.00 ","0","0","0","0","0","0","57,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1758","3,127","2024-01-18","10","57,500.00 ","0","0","0","0","0","0","57,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1759","3,128","2024-01-18","10","57,500.00 ","0","0","0","0","0","0","57,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1760","3,129","2023-12-22","10","57,500.00 ","0","0","0","0","0","0","57,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1801","3,131","2023-12-22","10","57,500.00 ","0","0","0","0","0","0","57,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1806","3,133","2023-12-22","10","57,500.00 ","0","0","0","0","0","0","57,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1733","3,134","2023-11-07","10","1,72,500.00 ","0","0","0","0","0","0","1,72,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1791","3,135","2024-02-16","10","57,500.00 ","0","0","0","0","0","0","57,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1792","3,136","2024-02-09","10","57,500.00 ","0","0","0","0","0","0","57,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1793","3,137","2024-02-09","10","57,500.00 ","0","0","0","0","0","0","57,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1812","3,138","2024-03-16","10","57,500.00 ","0","0","0","0","0","0","57,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1802","3,140","2024-03-22","10","57,500.00 ","0","0","0","0","0","0","57,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1710","3,143","2023-07-21","10","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1420","3,145","2023-10-18","10","57,500.00 ","0","0","0","0","0","0","57,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1467","3,146","2023-10-18","10","57,500.00 ","0","0","0","0","0","0","57,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1852","3,147","2023-09-15","10","54,000.00 ","0","0","0","0","0","0","54,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1865","3,148","2023-10-18","10","44,500.00 ","0","0","0","0","0","0","44,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1912","3,150","2023-10-18","10","44,500.00 ","0","0","0","0","0","0","44,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1917","3,151","2023-08-19","10","57,500.00 ","0","0","0","0","0","0","57,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1945","3,152","2023-10-18","10","1,90,000.00 ","0","0","0","0","0","0","1,90,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1959","3,153","2023-07-21","10","57,500.00 ","0","0","0","0","0","0","57,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1979","3,154","2024-01-18","10","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2007","3,155","2023-04-28","10","57,500.00 ","0","0","0","0","0","0","57,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1831","3,160","2023-06-13","10","1,10,000.00 ","0","0","0","0","0","0","1,10,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1842","3,162","2023-11-27","10","37,000.00 ","0","0","0","0","0","0","37,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1885","3,163","2023-11-27","10","57,500.00 ","0","0","0","0","0","0","57,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1840","3,164","2023-11-27","10","57,500.00 ","0","0","0","0","0","0","57,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1853","3,165","2023-11-27","10","57,500.00 ","0","0","0","0","0","0","57,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1922","3,166","2023-12-08","10","1,75,000.00 ","0","0","0","0","0","0","1,75,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1839","3,167","2023-11-27","10","57,500.00 ","0","0","0","0","0","0","57,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2005","3,168","2023-11-27","10","57,500.00 ","0","0","0","0","0","0","57,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2006","3,169","2023-11-27","10","2,00,000.00 ","0","0","0","0","0","0","2,00,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1981","3,170","2023-04-28","10","57,500.00 ","0","0","0","0","0","0","57,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1954","3,172","2024-02-01","10","42,000.00 ","0","0","0","0","0","0","42,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1844","3,174","2023-11-27","10","54,000.00 ","0","0","0","0","0","0","54,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1946","3,175","2023-11-27","10","57,500.00 ","0","0","0","0","0","0","57,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1935","3,176","2023-12-22","10","57,500.00 ","0","0","0","0","0","0","57,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1930","3,177","2023-11-27","10","1,60,000.00 ","0","0","0","0","0","0","1,60,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","10231","3,179","2023-12-08","10","1,43,000.00 ","0","0","0","0","0","0","1,43,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1849","3,183","2024-02-01","10","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1856","3,184","2023-10-11","10","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1910","3,185","2023-11-27","10","57,500.00 ","0","0","0","0","0","0","57,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1914","3,187","2023-12-08","10","57,500.00 ","0","0","0","0","0","0","57,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1916","3,188","2023-12-08","10","2,00,000.00 ","0","0","0","0","0","0","2,00,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1918","3,189","2023-12-08","10","57,500.00 ","0","0","0","0","0","0","57,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1927","3,190","2023-12-08","10","2,00,000.00 ","0","0","0","0","0","0","2,00,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1942","3,191","2023-12-08","10","57,500.00 ","0","0","0","0","0","0","57,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1956","3,192","2023-06-13","10","57,500.00 ","0","0","0","0","0","0","57,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1962","3,195","2023-12-08","10","1,30,000.00 ","0","0","0","0","0","0","1,30,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1963","3,196","2023-12-08","10","1,32,000.00 ","0","0","0","0","0","0","1,32,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1964","3,197","2023-12-08","10","1,43,000.00 ","0","0","0","0","0","0","1,43,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1965","3,198","2023-12-08","10","57,500.00 ","0","0","0","0","0","0","57,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1971","3,199","2023-12-08","10","35,000.00 ","0","0","0","0","0","0","35,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1977","3,201","2023-11-27","10","54,000.00 ","0","0","0","0","0","0","54,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1941","3,204","2024-02-01","10","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1846","3,206","2023-07-31","10","57,500.00 ","0","0","0","0","0","0","57,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1494","3,207","2024-02-01","10","57,500.00 ","0","0","0","0","0","0","57,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1547","3,208","2024-02-01","10","1,85,000.00 ","0","0","0","0","0","0","1,85,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1881","3,210","2024-02-01","10","57,500.00 ","0","0","0","0","0","0","57,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1944","3,211","2024-02-01","10","57,500.00 ","0","0","0","0","0","0","57,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1880","3,212","2023-07-03","10","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1980","3,213","2024-02-01","10","57,500.00 ","0","0","0","0","0","0","57,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2016","3,216","2024-02-01","10","57,500.00 ","0","0","0","0","0","0","57,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1950","3,217","2024-02-01","10","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1951","3,218","2024-02-01","10","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1722","3,219","2024-02-01","10","54,000.00 ","0","0","0","0","0","0","54,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1976","3,220","2024-02-01","10","57,500.00 ","0","0","0","0","0","0","57,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1909","3,221","2024-01-18","10","57,500.00 ","0","0","0","0","0","0","57,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1878","3,222","2024-02-16","10","54,000.00 ","0","0","0","0","0","0","54,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1425","3,223","2024-02-09","10","57,500.00 ","0","0","0","0","0","0","57,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1970","3,224","2023-07-31","10","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1811","3,227","2024-03-30","10","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1795","3,229","2023-07-31","15","1,08,000.00 ","0","0","0","0","0","0","1,08,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1953","3,230","2024-03-16","15","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1952","3,231","2024-03-16","15","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1653","3,232","2023-10-11","15","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2061","3,234","2023-10-11","15","1,60,000.00 ","0","0","0","0","0","0","1,60,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2150","3,235","2023-10-11","15","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2008","3,236","2023-10-11","15","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2162","3,237","2023-11-27","15","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2068","3,238","2023-10-11","15","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1794","3,239","2023-11-07","15","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","10464","3,240","2023-11-07","15","49,500.00 ","0","0","0","0","0","0","49,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","10467","3,241","2023-11-07","15","39,000.00 ","0","0","0","0","0","0","39,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2159","3,242","2023-10-18","15","1,06,000.00 ","0","0","0","0","0","0","1,06,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2157","3,243","2023-10-18","15","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2158","3,244","2023-10-18","15","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2160","3,245","2023-11-07","15","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2178","3,246","2023-11-27","15","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2137","3,247","2023-11-07","15","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2119","3,248","2023-12-08","15","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2149","3,249","2023-12-08","15","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2148","3,250","2023-12-08","15","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2175","3,251","2023-11-07","15","39,000.00 ","0","0","0","0","0","0","39,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2168","3,252","2023-10-11","15","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1440","3,253","2023-11-27","15","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1457","3,254","2023-11-27","15","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2032","3,255","2023-11-27","15","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2035","3,256","2023-11-27","15","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2186","3,257","2023-11-27","15","2,00,000.00 ","0","0","0","0","0","0","2,00,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1707","3,259","2023-11-27","15","34,000.00 ","0","0","0","0","0","0","34,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2183","3,260","2023-11-27","15","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2034","3,261","2023-11-27","15","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2077","3,262","2023-11-27","15","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2033","3,263","2023-11-27","15","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2024","3,264","2023-12-08","15","2,00,000.00 ","0","0","0","0","0","0","2,00,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1394","3,265","2023-12-08","15","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1745","3,266","2023-07-21","15","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1647","3,267","2024-03-07","15","90,500.00 ","0","0","0","0","0","0","90,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1648","3,268","2024-03-07","15","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2097","3,269","2023-07-21","15","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2189","3,270","2023-11-07","15","48,000.00 ","0","0","0","0","0","0","48,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2218","3,271","2023-11-07","15","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2278","3,272","2023-11-07","15","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2222","3,273","2023-11-07","15","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2202","3,274","2023-11-07","15","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2237","3,275","2023-11-07","15","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1606","3,276","2023-11-07","15","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2231","3,277","2023-11-07","15","29,700.00 ","0","0","0","0","0","0","29,700.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2226","3,278","2023-11-07","15","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2227","3,279","2023-11-07","15","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2216","3,280","2023-11-07","15","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2217","3,281","2023-11-07","15","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2229","3,282","2023-11-07","15","31,000.00 ","0","0","0","0","0","0","31,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2228","3,283","2023-11-07","15","29,700.00 ","0","0","0","0","0","0","29,700.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2207","3,285","2023-11-27","15","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2238","3,286","2023-11-27","15","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2025","3,287","2023-11-27","15","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2220","3,288","2023-11-27","15","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2198","3,289","2023-11-27","15","44,500.00 ","0","0","0","0","0","0","44,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2194","3,290","2023-11-27","15","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2195","3,291","2023-11-27","15","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2225","3,293","2023-11-27","15","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2212","3,294","2023-11-27","15","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2263","3,295","2023-11-27","15","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1624","3,296","2023-11-27","15","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2307","3,297","2023-11-27","15","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2232","3,299","2023-10-11","15","48,500.00 ","0","0","0","0","0","0","48,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1699","3,301","2023-11-27","15","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2253","3,302","2023-11-27","15","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2258","3,303","2023-11-07","15","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1373","3,304","2023-11-27","15","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1582","3,305","2023-11-27","15","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2241","3,306","2023-12-22","15","28,000.00 ","0","0","0","0","0","0","28,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2240","3,307","2023-12-22","15","28,000.00 ","0","0","0","0","0","0","28,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2243","3,308","2023-12-22","15","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2239","3,309","2023-12-22","15","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2200","3,310","2023-10-11","15","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2260","3,311","2023-11-07","15","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2208","3,312","2023-12-22","15","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2230","3,313","2024-02-16","15","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2274","3,314","2023-09-15","15","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2201","3,315","2024-02-16","15","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2233","3,316","2023-06-13","15","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2235","3,317","2023-06-13","15","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2270","3,318","2023-06-19","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2271","3,319","2023-06-19","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2236","3,320","2023-06-19","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","190","3,321","2023-06-19","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2285","3,322","2023-07-03","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2398","3,323","2023-07-03","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1860","3,324","2023-07-03","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1982","3,325","2023-07-03","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2298","3,326","2023-07-03","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2286","3,327","2023-07-03","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2384","3,328","2023-07-21","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2303","3,329","2023-07-21","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1593","3,330","2023-07-21","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2321","3,331","2023-07-21","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2302","3,332","2023-07-21","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2380","3,333","2024-03-22","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1626","3,334","2023-07-21","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2381","3,335","2024-03-22","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2289","3,336","2023-07-21","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","650","3,337","2023-09-15","16","43,000.00 ","0","0","0","0","0","0","43,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2374","3,338","2023-08-19","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2276","3,339","2023-10-18","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2425","3,340","2023-08-19","16","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
